Date,Gender,Ranking,Player,Country,Age,Points,Tournaments
03-12-2018,men,72,Jordan Thompson,AUS,24,715,30
03-12-2018,men,73,Roberto Carballes Baena,ESP,25,714,29
03-12-2018,men,74,Maximilian Marterer,GER,23,706,27
03-12-2018,men,75,Yoshihito Nishioka,JPN,23,701,23
03-12-2018,men,76,Bradley Klahn,USA,28,699,24
03-12-2018,men,77,Taro Daniel,JPN,25,691,24
03-12-2018,men,78,Mackenzie McDonald,USA,23,688,25
03-12-2018,men,79,Guido Andreozzi,ARG,27,680,25
03-12-2018,men,80,Federico Delbonis,ARG,28,678,24
03-12-2018,men,81,Jaume Munar,ESP,21,661,29
03-12-2018,men,82,Pablo Andujar,ESP,32,656,21
03-12-2018,men,83,Bernard Tomic,AUS,26,655,13
03-12-2018,men,84,Ugo Humbert,FRA,20,653,30
03-12-2018,men,85,Cristian Garin,CHI,22,648,22
03-12-2018,men,86,Jozef Kovalik,SVK,26,637,18
03-12-2018,men,87,Hubert Hurkacz,POL,21,636,24
03-12-2018,men,88,Mirza Basic,BIH,27,635,25
03-12-2018,men,89,Pablo Cuevas,URU,32,630,23
03-12-2018,men,90,Jiri Vesely,CZE,25,629,24
03-12-2018,men,91,Cameron Norrie,GBR,23,627,22
03-12-2018,men,92,Ilya Ivashka,BLR,24,622,21
03-12-2018,men,93,Denis Istomin,UZB,32,622,24
03-12-2018,men,94,Laslo Djere,SRB,23,621,25
03-12-2018,men,95,Filip Krajinovic,SRB,26,620,21
03-12-2018,men,96,Ernests Gulbis,LAT,30,611,15
03-12-2018,men,97,Marcel Granollers,ESP,32,598,24
03-12-2018,men,98,Evgeny Donskoy,RUS,28,594,26
03-12-2018,men,99,Radu Albot,MDA,29,592,34
03-12-2018,men,100,Reilly Opelka,USA,21,590,18
10-12-2018,men,1,Novak Djokovic,SRB,31,"9,045",17
10-12-2018,men,2,Rafael Nadal,ESP,32,"7,480",13
10-12-2018,men,3,Roger Federer,SUI,37,"6,420",17
10-12-2018,men,4,Alexander Zverev,GER,21,"6,385",21
10-12-2018,men,5,Juan Martin del Potro,ARG,30,"5,300",18
10-12-2018,men,6,Kevin Anderson,RSA,32,"4,710",20
10-12-2018,men,7,Marin Cilic,CRO,30,"4,250",19
10-12-2018,men,8,Dominic Thiem,AUT,25,"4,095",25
10-12-2018,men,9,Kei Nishikori,JPN,28,"3,590",24
10-12-2018,men,10,John Isner,USA,33,"3,155",23
10-12-2018,men,11,Karen Khachanov,RUS,22,"2,835",25
10-12-2018,men,12,Borna Coric,CRO,22,"2,480",20
10-12-2018,men,13,Fabio Fognini,ITA,31,"2,315",25
10-12-2018,men,14,Kyle Edmund,GBR,23,"2,150",23
10-12-2018,men,15,Stefanos Tsitsipas,GRE,20,"2,095",30
10-12-2018,men,16,Daniil Medvedev,RUS,22,"1,977",27
10-12-2018,men,17,Diego Schwartzman,ARG,26,"1,880",26
10-12-2018,men,18,Milos Raonic,CAN,27,"1,855",20
10-12-2018,men,19,Grigor Dimitrov,BUL,27,"1,835",20
10-12-2018,men,20,Marco Cecchinato,ITA,26,"1,819",30
10-12-2018,men,21,Nikoloz Basilashvili,GEO,26,"1,795",29
10-12-2018,men,22,David Goffin,BEL,28,"1,785",20
10-12-2018,men,23,Pablo Carreno Busta,ESP,27,"1,705",22
10-12-2018,men,24,Roberto Bautista Agut,ESP,30,"1,605",24
10-12-2018,men,25,Hyeon Chung,KOR,22,"1,585",23
10-12-2018,men,26,Richard Gasquet,FRA,32,"1,535",25
10-12-2018,men,27,Denis Shapovalov,CAN,19,"1,440",27
10-12-2018,men,28,Fernando Verdasco,ESP,35,"1,410",28
10-12-2018,men,29,Gael Monfils,FRA,32,"1,400",24
10-12-2018,men,30,Gilles Simon,FRA,33,"1,370",28
10-12-2018,men,31,Alex de Minaur,AUS,19,"1,298",26
10-12-2018,men,32,Lucas Pouille,FRA,24,"1,245",23
10-12-2018,men,33,Steve Johnson,USA,28,"1,190",25
10-12-2018,men,34,Philipp Kohlschreiber,GER,35,"1,125",23
10-12-2018,men,35,Nick Kyrgios,AUS,23,"1,125",21
10-12-2018,men,36,Marton Fucsovics,HUN,26,"1,122",27
10-12-2018,men,37,Andreas Seppi,ITA,34,"1,106",24
10-12-2018,men,38,John Millman,AUS,29,"1,083",23
10-12-2018,men,39,Frances Tiafoe,USA,20,"1,080",25
10-12-2018,men,40,Jeremy Chardy,FRA,31,"1,050",25
10-12-2018,men,41,Martin Klizan,SVK,29,"1,048",20
10-12-2018,men,42,Adrian Mannarino,FRA,30,"1,045",29
10-12-2018,men,43,Nicolas Jarry,CHI,23,"1,022",22
10-12-2018,men,44,Joao Sousa,POR,29,"1,017",29
10-12-2018,men,45,Malek Jaziri,TUN,34,"1,014",30
10-12-2018,men,46,Matthew Ebden,AUS,31,"1,001",27
10-12-2018,men,47,Damir Dzumhur,BIH,26,985,31
10-12-2018,men,48,Dusan Lajovic,SRB,28,985,25
10-12-2018,men,49,Taylor Fritz,USA,21,974,26
10-12-2018,men,50,Robin Haase,NED,31,965,28
10-12-2018,men,51,Sam Querrey,USA,31,955,23
10-12-2018,men,52,Benoit Paire,FRA,29,935,29
10-12-2018,men,53,Mikhail Kukushkin,KAZ,30,935,24
10-12-2018,men,54,Matteo Berrettini,ITA,22,932,24
10-12-2018,men,55,Pierre-Hugues Herbert,FRA,27,903,25
10-12-2018,men,56,Leonardo Mayer,ARG,31,895,25
10-12-2018,men,57,Jan-Lennard Struff,GER,28,875,25
10-12-2018,men,58,Guido Pella,ARG,28,860,25
10-12-2018,men,59,Peter Gojowczyk,GER,29,855,25
10-12-2018,men,60,Marius Copil,ROU,28,823,23
10-12-2018,men,61,Tennys Sandgren,USA,27,814,23
10-12-2018,men,62,Ryan Harrison,USA,26,810,21
10-12-2018,men,63,Denis Kudla,USA,26,810,27
10-12-2018,men,64,Feliciano Lopez,ESP,37,795,21
10-12-2018,men,65,Albert Ramos-Vinolas,ESP,30,790,29
10-12-2018,men,66,Stan Wawrinka,SUI,33,785,17
10-12-2018,men,67,Aljaz Bedene,SLO,29,780,21
10-12-2018,men,68,Andrey Rublev,RUS,21,760,24
10-12-2018,men,69,Mischa Zverev,GER,31,750,31
10-12-2018,men,70,Vasek Pospisil,CAN,28,716,26
10-12-2018,men,71,Tomas Berdych,CZE,33,715,16
10-12-2018,men,72,Jordan Thompson,AUS,24,715,30
10-12-2018,men,73,Roberto Carballes Baena,ESP,25,714,29
10-12-2018,men,74,Maximilian Marterer,GER,23,706,27
10-12-2018,men,75,Yoshihito Nishioka,JPN,23,701,23
10-12-2018,men,76,Bradley Klahn,USA,28,699,24
10-12-2018,men,77,Taro Daniel,JPN,25,691,24
10-12-2018,men,78,Mackenzie McDonald,USA,23,688,25
10-12-2018,men,79,Guido Andreozzi,ARG,27,680,25
10-12-2018,men,80,Federico Delbonis,ARG,28,678,24
10-12-2018,men,81,Jaume Munar,ESP,21,661,29
10-12-2018,men,82,Pablo Andujar,ESP,32,656,21
10-12-2018,men,83,Bernard Tomic,AUS,26,655,13
10-12-2018,men,84,Ugo Humbert,FRA,20,653,30
10-12-2018,men,85,Cristian Garin,CHI,22,648,22
10-12-2018,men,86,Jozef Kovalik,SVK,26,637,18
10-12-2018,men,87,Hubert Hurkacz,POL,21,636,24
10-12-2018,men,88,Mirza Basic,BIH,27,635,25
10-12-2018,men,89,Pablo Cuevas,URU,32,630,23
10-12-2018,men,90,Jiri Vesely,CZE,25,629,24
10-12-2018,men,91,Cameron Norrie,GBR,23,627,22
10-12-2018,men,92,Ilya Ivashka,BLR,24,622,21
10-12-2018,men,93,Denis Istomin,UZB,32,622,24
10-12-2018,men,94,Laslo Djere,SRB,23,621,25
10-12-2018,men,95,Filip Krajinovic,SRB,26,620,21
10-12-2018,men,96,Ernests Gulbis,LAT,30,611,15
10-12-2018,men,97,Marcel Granollers,ESP,32,598,24
10-12-2018,men,98,Evgeny Donskoy,RUS,28,594,26
10-12-2018,men,99,Radu Albot,MDA,29,592,34
10-12-2018,men,100,Reilly Opelka,USA,21,590,18
17-12-2018,men,1,Novak Djokovic,SRB,31,"9,045",17
17-12-2018,men,2,Rafael Nadal,ESP,32,"7,480",13
17-12-2018,men,3,Roger Federer,SUI,37,"6,420",17
17-12-2018,men,4,Alexander Zverev,GER,21,"6,385",21
17-12-2018,men,5,Juan Martin del Potro,ARG,30,"5,300",18
17-12-2018,men,6,Kevin Anderson,RSA,32,"4,710",20
17-12-2018,men,7,Marin Cilic,CRO,30,"4,250",19
17-12-2018,men,8,Dominic Thiem,AUT,25,"4,095",25
17-12-2018,men,9,Kei Nishikori,JPN,28,"3,590",24
17-12-2018,men,10,John Isner,USA,33,"3,155",23
17-12-2018,men,11,Karen Khachanov,RUS,22,"2,835",25
17-12-2018,men,12,Borna Coric,CRO,22,"2,480",20
17-12-2018,men,13,Fabio Fognini,ITA,31,"2,315",25
17-12-2018,men,14,Kyle Edmund,GBR,23,"2,150",23
17-12-2018,men,15,Stefanos Tsitsipas,GRE,20,"2,095",30
17-12-2018,men,16,Daniil Medvedev,RUS,22,"1,977",27
17-12-2018,men,17,Diego Schwartzman,ARG,26,"1,880",26
17-12-2018,men,18,Milos Raonic,CAN,27,"1,855",20
17-12-2018,men,19,Grigor Dimitrov,BUL,27,"1,835",20
17-12-2018,men,20,Marco Cecchinato,ITA,26,"1,819",30
17-12-2018,men,21,Nikoloz Basilashvili,GEO,26,"1,795",29
17-12-2018,men,22,David Goffin,BEL,28,"1,785",20
17-12-2018,men,23,Pablo Carreno Busta,ESP,27,"1,705",22
17-12-2018,men,24,Roberto Bautista Agut,ESP,30,"1,605",24
17-12-2018,men,25,Hyeon Chung,KOR,22,"1,585",23
17-12-2018,men,26,Richard Gasquet,FRA,32,"1,535",25
17-12-2018,men,27,Denis Shapovalov,CAN,19,"1,440",27
17-12-2018,men,28,Fernando Verdasco,ESP,35,"1,410",28
17-12-2018,men,29,Gael Monfils,FRA,32,"1,400",24
17-12-2018,men,30,Gilles Simon,FRA,33,"1,370",28
17-12-2018,men,31,Alex de Minaur,AUS,19,"1,298",26
17-12-2018,men,32,Lucas Pouille,FRA,24,"1,245",23
17-12-2018,men,33,Steve Johnson,USA,28,"1,190",25
17-12-2018,men,34,Philipp Kohlschreiber,GER,35,"1,125",23
17-12-2018,men,35,Nick Kyrgios,AUS,23,"1,125",21
17-12-2018,men,36,Marton Fucsovics,HUN,26,"1,122",27
17-12-2018,men,37,Andreas Seppi,ITA,34,"1,106",24
17-12-2018,men,38,John Millman,AUS,29,"1,083",23
17-12-2018,men,39,Frances Tiafoe,USA,20,"1,080",25
17-12-2018,men,40,Jeremy Chardy,FRA,31,"1,050",25
17-12-2018,men,41,Martin Klizan,SVK,29,"1,048",20
17-12-2018,men,42,Adrian Mannarino,FRA,30,"1,045",29
17-12-2018,men,43,Nicolas Jarry,CHI,23,"1,022",22
17-12-2018,men,44,Joao Sousa,POR,29,"1,017",29
17-12-2018,men,45,Malek Jaziri,TUN,34,"1,014",30
17-12-2018,men,46,Matthew Ebden,AUS,31,"1,001",27
17-12-2018,men,47,Damir Dzumhur,BIH,26,985,31
17-12-2018,men,48,Dusan Lajovic,SRB,28,985,25
17-12-2018,men,49,Taylor Fritz,USA,21,974,26
17-12-2018,men,50,Robin Haase,NED,31,965,28
17-12-2018,men,51,Sam Querrey,USA,31,955,23
17-12-2018,men,52,Benoit Paire,FRA,29,935,29
17-12-2018,men,53,Mikhail Kukushkin,KAZ,30,935,24
17-12-2018,men,54,Matteo Berrettini,ITA,22,932,24
17-12-2018,men,55,Pierre-Hugues Herbert,FRA,27,903,25
17-12-2018,men,56,Leonardo Mayer,ARG,31,895,25
17-12-2018,men,57,Jan-Lennard Struff,GER,28,875,25
17-12-2018,men,58,Guido Pella,ARG,28,860,25
17-12-2018,men,59,Peter Gojowczyk,GER,29,855,25
17-12-2018,men,60,Marius Copil,ROU,28,823,23
17-12-2018,men,61,Tennys Sandgren,USA,27,814,23
17-12-2018,men,62,Ryan Harrison,USA,26,810,21
17-12-2018,men,63,Denis Kudla,USA,26,810,27
17-12-2018,men,64,Feliciano Lopez,ESP,37,795,21
17-12-2018,men,65,Albert Ramos-Vinolas,ESP,30,790,29
17-12-2018,men,66,Stan Wawrinka,SUI,33,785,17
17-12-2018,men,67,Aljaz Bedene,SLO,29,780,21
17-12-2018,men,68,Andrey Rublev,RUS,21,760,24
17-12-2018,men,69,Mischa Zverev,GER,31,750,31
17-12-2018,men,70,Vasek Pospisil,CAN,28,716,26
17-12-2018,men,71,Tomas Berdych,CZE,33,715,16
17-12-2018,men,72,Jordan Thompson,AUS,24,715,30
17-12-2018,men,73,Roberto Carballes Baena,ESP,25,714,29
17-12-2018,men,74,Maximilian Marterer,GER,23,706,27
17-12-2018,men,75,Yoshihito Nishioka,JPN,23,701,23
17-12-2018,men,76,Bradley Klahn,USA,28,699,24
17-12-2018,men,77,Taro Daniel,JPN,25,691,24
17-12-2018,men,78,Mackenzie McDonald,USA,23,688,25
17-12-2018,men,79,Guido Andreozzi,ARG,27,680,25
17-12-2018,men,80,Federico Delbonis,ARG,28,678,24
17-12-2018,men,81,Jaume Munar,ESP,21,661,29
17-12-2018,men,82,Pablo Andujar,ESP,32,656,21
17-12-2018,men,83,Bernard Tomic,AUS,26,655,13
17-12-2018,men,84,Ugo Humbert,FRA,20,653,30
17-12-2018,men,85,Cristian Garin,CHI,22,648,22
17-12-2018,men,86,Jozef Kovalik,SVK,26,637,18
17-12-2018,men,87,Hubert Hurkacz,POL,21,636,24
17-12-2018,men,88,Mirza Basic,BIH,27,635,25
17-12-2018,men,89,Pablo Cuevas,URU,32,630,23
17-12-2018,men,90,Jiri Vesely,CZE,25,629,24
17-12-2018,men,91,Cameron Norrie,GBR,23,627,22
17-12-2018,men,92,Ilya Ivashka,BLR,24,622,21
17-12-2018,men,93,Denis Istomin,UZB,32,622,24
17-12-2018,men,94,Laslo Djere,SRB,23,621,25
17-12-2018,men,95,Filip Krajinovic,SRB,26,620,21
17-12-2018,men,96,Ernests Gulbis,LAT,30,611,15
17-12-2018,men,97,Marcel Granollers,ESP,32,598,24
17-12-2018,men,98,Evgeny Donskoy,RUS,28,594,26
17-12-2018,men,99,Radu Albot,MDA,29,592,34
17-12-2018,men,100,Reilly Opelka,USA,21,590,18
24-12-2018,men,1,Novak Djokovic,SRB,31,"9,045",17
24-12-2018,men,2,Rafael Nadal,ESP,32,"7,480",13
24-12-2018,men,3,Roger Federer,SUI,37,"6,420",17
24-12-2018,men,4,Alexander Zverev,GER,21,"6,385",21
24-12-2018,men,5,Juan Martin del Potro,ARG,30,"5,300",18
24-12-2018,men,6,Kevin Anderson,RSA,32,"4,710",20
24-12-2018,men,7,Marin Cilic,CRO,30,"4,250",19
24-12-2018,men,8,Dominic Thiem,AUT,25,"4,095",25
24-12-2018,men,9,Kei Nishikori,JPN,28,"3,590",24
24-12-2018,men,10,John Isner,USA,33,"3,155",23
24-12-2018,men,11,Karen Khachanov,RUS,22,"2,835",25
24-12-2018,men,12,Borna Coric,CRO,22,"2,480",20
24-12-2018,men,13,Fabio Fognini,ITA,31,"2,315",25
24-12-2018,men,14,Kyle Edmund,GBR,23,"2,150",23
24-12-2018,men,15,Stefanos Tsitsipas,GRE,20,"2,095",30
24-12-2018,men,16,Daniil Medvedev,RUS,22,"1,977",27
24-12-2018,men,17,Diego Schwartzman,ARG,26,"1,880",26
24-12-2018,men,18,Milos Raonic,CAN,27,"1,855",20
24-12-2018,men,19,Grigor Dimitrov,BUL,27,"1,835",20
24-12-2018,men,20,Marco Cecchinato,ITA,26,"1,819",30
24-12-2018,men,21,Nikoloz Basilashvili,GEO,26,"1,795",29
24-12-2018,men,22,David Goffin,BEL,28,"1,785",20
24-12-2018,men,23,Pablo Carreno Busta,ESP,27,"1,705",22
24-12-2018,men,24,Roberto Bautista Agut,ESP,30,"1,605",24
24-12-2018,men,25,Hyeon Chung,KOR,22,"1,585",23
24-12-2018,men,26,Richard Gasquet,FRA,32,"1,535",25
24-12-2018,men,27,Denis Shapovalov,CAN,19,"1,440",27
24-12-2018,men,28,Fernando Verdasco,ESP,35,"1,410",28
24-12-2018,men,29,Gael Monfils,FRA,32,"1,400",24
24-12-2018,men,30,Gilles Simon,FRA,33,"1,370",28
24-12-2018,men,31,Alex de Minaur,AUS,19,"1,298",26
24-12-2018,men,32,Lucas Pouille,FRA,24,"1,245",23
24-12-2018,men,33,Steve Johnson,USA,28,"1,190",25
24-12-2018,men,34,Philipp Kohlschreiber,GER,35,"1,125",23
24-12-2018,men,35,Nick Kyrgios,AUS,23,"1,125",21
24-12-2018,men,36,Marton Fucsovics,HUN,26,"1,122",27
24-12-2018,men,37,Andreas Seppi,ITA,34,"1,106",24
24-12-2018,men,38,John Millman,AUS,29,"1,083",23
24-12-2018,men,39,Frances Tiafoe,USA,20,"1,080",25
24-12-2018,men,40,Jeremy Chardy,FRA,31,"1,050",25
24-12-2018,men,41,Martin Klizan,SVK,29,"1,050",20
24-12-2018,men,42,Adrian Mannarino,FRA,30,"1,045",29
24-12-2018,men,43,Nicolas Jarry,CHI,23,"1,022",22
24-12-2018,men,44,Joao Sousa,POR,29,"1,017",29
24-12-2018,men,45,Malek Jaziri,TUN,34,"1,014",30
24-12-2018,men,46,Matthew Ebden,AUS,31,"1,001",27
24-12-2018,men,47,Damir Dzumhur,BIH,26,985,31
24-12-2018,men,48,Dusan Lajovic,SRB,28,985,25
24-12-2018,men,49,Taylor Fritz,USA,21,974,26
24-12-2018,men,50,Robin Haase,NED,31,965,28
24-12-2018,men,51,Sam Querrey,USA,31,955,23
24-12-2018,men,52,Benoit Paire,FRA,29,935,29
24-12-2018,men,53,Mikhail Kukushkin,KAZ,30,935,24
24-12-2018,men,54,Matteo Berrettini,ITA,22,932,24
24-12-2018,men,55,Pierre-Hugues Herbert,FRA,27,903,25
24-12-2018,men,56,Leonardo Mayer,ARG,31,895,25
24-12-2018,men,57,Jan-Lennard Struff,GER,28,875,25
24-12-2018,men,58,Guido Pella,ARG,28,860,25
24-12-2018,men,59,Peter Gojowczyk,GER,29,855,25
24-12-2018,men,60,Marius Copil,ROU,28,823,23
24-12-2018,men,61,Tennys Sandgren,USA,27,814,23
24-12-2018,men,62,Ryan Harrison,USA,26,810,21
24-12-2018,men,63,Denis Kudla,USA,26,810,27
24-12-2018,men,64,Feliciano Lopez,ESP,37,795,21
24-12-2018,men,65,Albert Ramos-Vinolas,ESP,30,790,29
24-12-2018,men,66,Stan Wawrinka,SUI,33,785,17
24-12-2018,men,67,Aljaz Bedene,SLO,29,780,21
24-12-2018,men,68,Andrey Rublev,RUS,21,760,24
24-12-2018,men,69,Mischa Zverev,GER,31,750,31
24-12-2018,men,70,Vasek Pospisil,CAN,28,716,26
24-12-2018,men,71,Tomas Berdych,CZE,33,715,16
24-12-2018,men,72,Jordan Thompson,AUS,24,715,30
24-12-2018,men,73,Roberto Carballes Baena,ESP,25,714,29
24-12-2018,men,74,Maximilian Marterer,GER,23,706,27
24-12-2018,men,75,Yoshihito Nishioka,JPN,23,701,23
24-12-2018,men,76,Bradley Klahn,USA,28,699,24
24-12-2018,men,77,Taro Daniel,JPN,25,691,24
24-12-2018,men,78,Mackenzie McDonald,USA,23,688,25
24-12-2018,men,79,Guido Andreozzi,ARG,27,682,25
24-12-2018,men,80,Federico Delbonis,ARG,28,678,24
24-12-2018,men,81,Jaume Munar,ESP,21,663,29
24-12-2018,men,82,Pablo Andujar,ESP,32,658,21
24-12-2018,men,83,Bernard Tomic,AUS,26,655,13
24-12-2018,men,84,Cristian Garin,CHI,22,650,22
24-12-2018,men,85,Jozef Kovalik,SVK,26,638,18
24-12-2018,men,86,Hubert Hurkacz,POL,21,636,24
24-12-2018,men,87,Mirza Basic,BIH,27,636,25
24-12-2018,men,88,Pablo Cuevas,URU,32,630,23
24-12-2018,men,89,Jiri Vesely,CZE,25,629,24
24-12-2018,men,90,Cameron Norrie,GBR,23,627,22
24-12-2018,men,91,Ilya Ivashka,BLR,24,622,21
24-12-2018,men,92,Denis Istomin,UZB,32,622,24
24-12-2018,men,93,Laslo Djere,SRB,23,621,25
24-12-2018,men,94,Filip Krajinovic,SRB,26,620,21
24-12-2018,men,95,Ernests Gulbis,LAT,30,612,15
24-12-2018,men,96,Marcel Granollers,ESP,32,598,24
24-12-2018,men,97,Evgeny Donskoy,RUS,28,594,26
24-12-2018,men,98,Radu Albot,MDA,29,592,34
24-12-2018,men,99,Reilly Opelka,USA,21,590,18
24-12-2018,men,100,Ivo Karlovic,CRO,39,589,23
31-12-2018,men,1,Novak Djokovic,SRB,31,"9,045",17
31-12-2018,men,2,Rafael Nadal,ESP,32,"7,480",13
31-12-2018,men,3,Roger Federer,SUI,37,"6,420",17
31-12-2018,men,4,Alexander Zverev,GER,21,"6,385",21
31-12-2018,men,5,Juan Martin del Potro,ARG,30,"5,300",18
31-12-2018,men,6,Kevin Anderson,RSA,32,"4,710",20
31-12-2018,men,7,Marin Cilic,CRO,30,"4,250",19
31-12-2018,men,8,Dominic Thiem,AUT,25,"4,095",25
31-12-2018,men,9,Kei Nishikori,JPN,29,"3,590",24
31-12-2018,men,10,John Isner,USA,33,"3,155",23
31-12-2018,men,11,Karen Khachanov,RUS,22,"2,835",25
31-12-2018,men,12,Borna Coric,CRO,22,"2,480",20
31-12-2018,men,13,Fabio Fognini,ITA,31,"2,315",25
31-12-2018,men,14,Kyle Edmund,GBR,23,"2,150",23
31-12-2018,men,15,Stefanos Tsitsipas,GRE,20,"2,095",30
31-12-2018,men,16,Daniil Medvedev,RUS,22,"1,977",27
31-12-2018,men,17,Diego Schwartzman,ARG,26,"1,880",26
31-12-2018,men,18,Milos Raonic,CAN,28,"1,855",20
31-12-2018,men,19,Grigor Dimitrov,BUL,27,"1,835",20
31-12-2018,men,20,Marco Cecchinato,ITA,26,"1,819",30
31-12-2018,men,21,Nikoloz Basilashvili,GEO,26,"1,795",29
31-12-2018,men,22,David Goffin,BEL,28,"1,785",20
31-12-2018,men,23,Pablo Carreno Busta,ESP,27,"1,705",22
31-12-2018,men,24,Roberto Bautista Agut,ESP,30,"1,605",24
31-12-2018,men,25,Hyeon Chung,KOR,22,"1,585",23
31-12-2018,men,26,Richard Gasquet,FRA,32,"1,535",25
31-12-2018,men,27,Denis Shapovalov,CAN,19,"1,440",27
31-12-2018,men,28,Fernando Verdasco,ESP,35,"1,410",28
31-12-2018,men,29,Gael Monfils,FRA,32,"1,400",24
31-12-2018,men,30,Gilles Simon,FRA,34,"1,370",28
31-12-2018,men,31,Alex de Minaur,AUS,19,"1,298",26
31-12-2018,men,32,Lucas Pouille,FRA,24,"1,245",23
31-12-2018,men,33,Steve Johnson,USA,29,"1,190",25
31-12-2018,men,34,Philipp Kohlschreiber,GER,35,"1,125",23
31-12-2018,men,35,Nick Kyrgios,AUS,23,"1,125",21
31-12-2018,men,36,Marton Fucsovics,HUN,26,"1,122",27
31-12-2018,men,37,Andreas Seppi,ITA,34,"1,106",24
31-12-2018,men,38,John Millman,AUS,29,"1,083",23
31-12-2018,men,39,Frances Tiafoe,USA,20,"1,080",25
31-12-2018,men,40,Jeremy Chardy,FRA,31,"1,050",25
31-12-2018,men,41,Martin Klizan,SVK,29,"1,050",20
31-12-2018,men,42,Adrian Mannarino,FRA,30,"1,045",29
31-12-2018,men,43,Nicolas Jarry,CHI,23,"1,022",22
31-12-2018,men,44,Joao Sousa,POR,29,"1,017",29
31-12-2018,men,45,Malek Jaziri,TUN,34,"1,014",30
31-12-2018,men,46,Matthew Ebden,AUS,31,"1,001",27
31-12-2018,men,47,Damir Dzumhur,BIH,26,985,31
31-12-2018,men,48,Dusan Lajovic,SRB,28,985,25
31-12-2018,men,49,Taylor Fritz,USA,21,974,26
31-12-2018,men,50,Robin Haase,NED,31,965,28
31-12-2018,men,51,Sam Querrey,USA,31,955,23
31-12-2018,men,52,Benoit Paire,FRA,29,935,29
31-12-2018,men,53,Mikhail Kukushkin,KAZ,31,935,24
31-12-2018,men,54,Matteo Berrettini,ITA,22,932,24
31-12-2018,men,55,Pierre-Hugues Herbert,FRA,27,903,25
31-12-2018,men,56,Leonardo Mayer,ARG,31,895,25
31-12-2018,men,57,Jan-Lennard Struff,GER,28,875,25
31-12-2018,men,58,Guido Pella,ARG,28,860,25
31-12-2018,men,59,Peter Gojowczyk,GER,29,855,25
31-12-2018,men,60,Marius Copil,ROU,28,823,23
31-12-2018,men,61,Tennys Sandgren,USA,27,814,23
31-12-2018,men,62,Ryan Harrison,USA,26,810,21
31-12-2018,men,63,Denis Kudla,USA,26,810,27
31-12-2018,men,64,Feliciano Lopez,ESP,37,795,21
31-12-2018,men,65,Albert Ramos-Vinolas,ESP,30,790,29
31-12-2018,men,66,Stan Wawrinka,SUI,33,785,17
31-12-2018,men,67,Aljaz Bedene,SLO,29,780,21
31-12-2018,men,68,Andrey Rublev,RUS,21,760,24
31-12-2018,men,69,Mischa Zverev,GER,31,750,31
31-12-2018,men,70,Vasek Pospisil,CAN,28,716,26
31-12-2018,men,71,Tomas Berdych,CZE,33,715,16
31-12-2018,men,72,Jordan Thompson,AUS,24,715,30
31-12-2018,men,73,Roberto Carballes Baena,ESP,25,714,29
31-12-2018,men,74,Maximilian Marterer,GER,23,706,27
31-12-2018,men,75,Yoshihito Nishioka,JPN,23,701,23
31-12-2018,men,76,Bradley Klahn,USA,28,699,24
31-12-2018,men,77,Taro Daniel,JPN,25,691,24
31-12-2018,men,78,Mackenzie McDonald,USA,23,688,25
31-12-2018,men,79,Guido Andreozzi,ARG,27,682,25
31-12-2018,men,80,Federico Delbonis,ARG,28,678,24
31-12-2018,men,81,Jaume Munar,ESP,21,663,29
31-12-2018,men,82,Pablo Andujar,ESP,32,658,21
31-12-2018,men,83,Bernard Tomic,AUS,26,655,13
31-12-2018,men,84,Cristian Garin,CHI,22,650,22
31-12-2018,men,85,Jozef Kovalik,SVK,26,638,18
31-12-2018,men,86,Hubert Hurkacz,POL,21,636,24
31-12-2018,men,87,Mirza Basic,BIH,27,636,25
31-12-2018,men,88,Pablo Cuevas,URU,32,630,23
31-12-2018,men,89,Jiri Vesely,CZE,25,629,24
31-12-2018,men,90,Cameron Norrie,GBR,23,627,22
31-12-2018,men,91,Ilya Ivashka,BLR,24,622,21
31-12-2018,men,92,Denis Istomin,UZB,32,622,24
31-12-2018,men,93,Laslo Djere,SRB,23,621,25
31-12-2018,men,94,Filip Krajinovic,SRB,26,620,21
31-12-2018,men,95,Ernests Gulbis,LAT,30,612,15
31-12-2018,men,96,Marcel Granollers,ESP,32,598,24
31-12-2018,men,97,Evgeny Donskoy,RUS,28,594,26
31-12-2018,men,98,Radu Albot,MDA,29,592,34
31-12-2018,men,99,Reilly Opelka,USA,21,590,18
31-12-2018,men,100,Ivo Karlovic,CRO,39,589,23
09-09-2019,men,1,Novak Djokovic,SRB,32,"9,865",16
09-09-2019,men,2,Rafael Nadal,ESP,33,"9,225",16
09-09-2019,men,3,Roger Federer,SUI,38,"7,130",17
09-09-2019,men,4,Daniil Medvedev,RUS,23,"5,235",25
09-09-2019,men,5,Dominic Thiem,AUT,26,"4,575",23
09-09-2019,men,6,Alexander Zverev,GER,22,"4,095",24
09-09-2019,men,7,Stefanos Tsitsipas,GRE,21,"3,420",28
09-09-2019,men,8,Kei Nishikori,JPN,29,"3,375",21
09-09-2019,men,9,Karen Khachanov,RUS,23,"2,810",26
09-09-2019,men,10,Roberto Bautista Agut,ESP,31,"2,575",23
09-09-2019,men,11,Fabio Fognini,ITA,32,"2,475",25
09-09-2019,men,12,Gael Monfils,FRA,33,"2,455",21
09-09-2019,men,13,Matteo Berrettini,ITA,23,"2,245",24
